District_ID,State_ID,Year,Murder,Assault on women,Kidnapping and Abduction,Dacoity,Robbery,Arson,Hurt,Prevention of atrocities (POA) Act,Protection of Civil Rights (PCR) Act,Other Crimes Against SCs
5836,14,2003,0,0,0,0,0,0,0,0,0,0
8342,8,2008,0,2,0,0,0,0,0,0,0,2
8815,35,2003,1,0,1,0,0,0,0,6,0,5
9718,35,2001,3,3,0,0,0,4,2,28,0,21
5198,22,2009,0,0,0,0,0,0,0,0,0,0
6281,30,2009,0,0,0,0,0,0,0,4,0,0
6575,22,2011,0,3,0,0,0,0,4,0,0,15
3581,5,2001,0,0,0,0,0,0,0,0,0,0
6691,11,2012,0,0,0,0,0,0,0,0,0,0
4154,35,2002,3,9,1,0,0,3,13,128,0,119
2168,22,2010,2,2,0,0,0,0,19,0,0,6
3047,29,2010,1,0,1,0,0,0,1,2,26,0
5491,18,2003,0,0,0,0,0,2,1,23,0,0
6180,35,2008,4,0,0,0,0,0,2,50,0,8
7346,8,2002,0,0,0,0,0,0,0,0,0,3
9715,5,2010,0,0,0,0,0,0,0,0,0,0
684,31,2011,1,4,0,0,0,0,3,3,0,121
5893,20,2001,0,3,0,0,0,0,12,2,0,16
2450,23,2005,0,1,1,0,0,0,0,10,1,3
7516,31,2013,7,16,0,0,0,0,142,1,0,41
737,19,2010,1,1,3,0,0,0,2,82,0,11
3857,31,2001,2,7,0,0,0,2,0,132,0,0
8346,12,2013,0,0,0,0,0,0,0,1,0,1
9252,19,2012,0,0,0,0,0,0,0,17,0,17
5880,33,2008,0,0,0,0,0,0,0,99,0,0
3553,17,2005,0,0,0,0,0,0,0,0,0,0
6809,37,2009,0,0,0,0,0,0,0,0,0,1
4552,28,2002,0,0,0,0,0,0,0,0,0,0
1293,4,2013,0,0,0,0,0,0,0,0,0,0
6936,17,2003,0,0,0,0,0,0,0,0,0,0
9570,8,2001,0,5,1,0,1,0,0,18,0,0
4810,12,2012,0,0,0,0,0,0,0,0,0,0
2329,31,2002,0,0,0,0,0,1,54,20,0,0
9254,22,2011,1,9,1,0,0,0,7,0,0,22
7490,22,2001,4,3,0,0,2,0,13,50,0,110
2884,17,2001,0,0,0,0,0,0,0,0,0,0
4968,15,2013,1,7,1,0,0,0,0,1,0,17
3519,6,2009,0,0,0,0,0,0,0,89,0,0
5811,17,2009,0,0,0,0,0,0,0,0,0,0
2050,17,2010,0,0,0,0,0,0,0,0,0,0
4229,22,2007,2,15,0,1,0,2,5,0,0,67
6207,31,2008,2,10,0,0,0,0,1,4,0,105
8472,36,2009,0,0,0,0,0,0,0,0,0,0
8041,37,2009,0,0,0,0,0,0,0,0,0,0
9561,37,2011,0,0,0,0,0,0,0,0,0,0
6274,29,2002,0,0,0,0,0,0,0,0,18,0
2748,35,2012,2,4,2,0,0,2,4,40,0,58
4392,27,2011,0,0,0,0,0,0,0,0,0,0
130,22,2010,1,1,0,0,0,0,0,0,0,8
6542,33,2011,4,0,0,0,0,0,1,27,0,3
7077,19,2001,0,0,0,0,0,0,26,42,1,11
721,4,2010,0,0,0,0,0,0,0,0,0,0
2864,37,2008,0,0,0,0,0,0,0,0,0,0
9654,16,2004,0,3,0,0,0,0,0,6,1,0
8667,14,2002,1,0,0,0,0,1,1,10,0,7
4980,6,2006,0,0,0,0,0,0,0,67,0,0
4619,12,2011,0,0,0,0,0,0,0,1,0,0
1034,33,2005,2,0,0,0,0,1,4,21,0,16
6770,4,2006,0,0,0,0,0,0,0,0,0,0
6309,30,2012,0,0,0,0,0,0,1,0,0,1
6427,28,2005,0,1,0,0,0,0,0,22,0,68
973,34,2010,0,0,0,0,0,0,0,0,0,0
2040,28,2012,0,0,0,0,0,0,0,3,0,0
9726,33,2007,1,0,0,0,0,0,11,30,0,6
1807,31,2011,6,19,0,0,0,5,2,9,0,337
5699,32,2005,0,0,0,0,0,0,3,0,0,4
9531,23,2012,4,4,2,0,1,1,7,1,0,35
4562,35,2007,2,0,1,0,0,0,0,52,0,6
4457,18,2008,2,2,0,0,0,0,10,5,0,35
2976,15,2007,0,1,0,0,0,0,1,4,0,0
4844,33,2003,1,1,0,0,0,0,0,59,0,0
6964,1,2007,0,0,0,0,0,0,0,0,0,0
8725,4,2008,0,0,0,0,0,0,0,0,0,0
1474,8,2005,1,1,1,0,0,0,11,21,0,8
5930,35,2005,0,1,0,0,0,0,4,51,0,46
1380,25,2007,0,0,0,0,0,0,0,0,0,0
6715,35,2006,2,3,1,1,0,0,1,0,0,11
4709,23,2006,0,1,1,1,0,0,4,9,0,7
437,4,2011,0,0,0,0,0,0,0,0,0,0
2560,28,2010,0,3,0,0,0,0,5,31,0,0
9432,5,2012,0,0,0,0,0,0,0,0,0,0
7222,14,2006,1,0,0,0,0,0,0,0,0,0
3211,28,2002,1,1,0,0,0,0,14,0,0,14
3424,8,2007,0,4,0,0,0,0,0,15,0,11
690,31,2006,1,4,0,0,0,0,112,4,0,0
3481,14,2004,0,2,0,0,0,0,3,8,0,2
6437,12,2009,0,0,0,0,0,0,0,0,0,0
8294,14,2010,1,0,0,0,1,0,13,0,0,4
7661,28,2001,0,0,0,0,0,0,52,52,0,0
634,18,2011,0,0,0,0,0,0,0,0,0,0
4550,33,2007,0,0,0,0,0,0,0,20,0,0
2950,19,2006,0,1,0,0,0,0,9,1,0,9
6779,23,2006,1,3,0,0,0,1,0,8,1,11
8680,35,2003,2,1,0,0,0,0,0,7,0,7
2613,27,2010,0,0,0,0,0,0,0,0,0,0
2462,30,2003,0,1,0,0,0,0,0,4,0,1
2932,28,2011,0,3,0,0,0,2,7,56,0,0
1339,8,2007,0,2,0,0,0,0,0,8,0,6
1953,37,2001,0,0,0,0,0,0,0,0,0,0
7912,28,2009,0,0,0,0,0,0,24,44,0,12
2854,33,2006,26,21,3,0,0,7,136,468,84,246
4481,18,2001,0,0,0,0,0,0,0,0,0,2
4815,8,2001,0,0,0,0,0,0,0,0,0,6
7273,22,2006,1,11,0,0,0,1,12,0,0,106
4597,15,2010,0,2,1,0,0,0,3,12,0,3
7525,4,2011,0,0,0,0,0,0,0,0,0,0
44,31,2008,0,0,0,0,0,0,14,2,0,18
166,6,2005,4,3,0,0,2,0,5,68,6,4
707,23,2001,1,1,0,0,0,0,2,3,1,12
2184,31,2006,4,5,0,0,0,7,2,2,0,333
9829,6,2001,0,1,0,0,0,1,4,30,0,4
1464,5,2004,0,0,0,0,0,0,0,0,0,0
6716,26,2009,0,0,0,0,0,0,0,0,0,0
7182,19,2011,1,0,1,0,0,0,0,52,0,43
3700,21,2001,0,0,0,0,0,0,0,0,0,0
726,15,2012,0,2,0,0,0,1,0,0,0,3
4086,6,2013,0,1,0,0,0,0,0,56,0,0
3799,18,2005,0,1,0,0,0,0,5,5,2,26
8214,31,2007,1,2,0,0,0,0,6,0,0,19
8395,33,2005,0,0,0,0,0,0,0,42,0,0
3297,6,2004,0,0,0,0,0,0,25,33,0,0
5730,23,2009,0,0,1,0,0,0,4,8,0,11
1640,6,2009,0,0,0,0,0,0,0,24,0,0
2102,3,2004,0,4,0,0,0,0,3,14,3,25
9219,17,2001,0,0,0,0,0,0,0,0,0,0
9529,8,2012,0,1,1,0,0,0,3,0,0,3
5267,35,2001,6,1,2,1,2,3,6,6,0,65
4182,23,2003,1,1,0,0,0,0,3,2,0,0
3911,28,2004,21,45,6,0,7,10,241,574,0,494
4602,26,2011,0,0,0,0,0,0,0,0,0,0
8268,19,2002,19,22,3,3,1,2,132,1099,101,405
4478,22,2001,1,2,0,0,0,2,16,11,0,42
635,14,2002,34,17,27,11,24,13,340,332,6,566
32,23,2008,2,9,2,0,0,0,4,19,0,22
5693,3,2006,0,0,0,0,0,0,2,25,0,6
4806,25,2013,0,0,0,0,0,0,0,0,0,0
5545,35,2002,0,0,0,0,0,0,0,4,0,0
3941,20,2001,0,1,0,0,0,0,0,0,0,2
2737,5,2008,0,0,0,0,0,0,0,0,0,0
7749,26,2008,0,0,0,0,0,0,0,0,0,0
1296,19,2013,3,3,0,0,0,0,0,58,0,52
7939,5,2004,0,0,0,0,0,0,0,0,0,0
5716,17,2003,0,0,0,0,0,0,0,0,0,0
5458,33,2009,0,0,0,0,0,0,0,16,0,0
2535,37,2012,0,0,0,0,0,0,0,1,0,1
1259,18,2008,1,2,0,0,0,0,12,6,0,2
8709,30,2013,0,0,0,0,0,0,0,0,0,0
2770,22,2011,1,0,0,0,0,0,0,0,0,0
3158,35,2011,3,7,4,0,0,0,1,0,0,55
1868,5,2012,0,0,0,0,0,0,0,0,0,0
1493,23,2005,0,1,0,0,0,0,0,3,0,9
2135,20,2013,0,3,0,0,0,0,10,5,0,8
7666,15,2006,0,0,0,0,0,0,0,0,0,0
3355,30,2005,0,0,0,0,0,0,0,0,1,0
1492,17,2013,0,0,0,0,0,0,0,0,0,0
7299,19,2010,0,4,0,0,2,0,28,2,0,12
910,32,2002,0,1,0,0,0,0,0,0,0,0
4132,30,2003,0,1,0,0,0,0,0,1,0,1
6485,17,2001,0,0,0,0,0,0,5,0,0,3
739,23,2011,0,1,0,1,0,1,2,5,0,35
3962,5,2011,0,0,0,0,0,0,0,0,0,0
9326,20,2013,0,3,0,0,0,0,18,3,0,5
6539,22,2004,2,4,0,0,0,1,3,9,0,26
330,16,2005,0,0,0,0,0,0,0,3,0,1
9521,16,2009,1,0,0,0,0,0,0,9,0,0
3071,6,2008,1,0,0,0,0,2,12,118,0,103
174,23,2002,0,1,1,0,0,0,1,4,1,3
2785,23,2011,0,2,1,0,0,0,2,4,0,10
2314,12,2005,0,0,0,0,0,0,0,7,1,0
3928,23,2011,0,1,0,0,1,0,0,6,0,5
1671,4,2002,0,0,0,0,0,0,0,0,0,0
2008,17,2013,0,0,0,0,0,0,0,0,0,0
7443,25,2011,0,0,0,0,0,0,0,0,0,0
1679,31,2003,30,154,23,0,3,51,632,867,0,2569
5726,12,2011,0,0,0,0,0,0,0,1,0,3
1063,12,2003,0,0,0,0,0,0,0,1,0,0
4485,24,2013,0,0,0,0,0,0,0,0,0,0
8458,35,2010,2,3,2,0,0,0,0,48,0,20
5465,14,2013,0,3,4,1,3,1,8,15,0,51
4230,6,2001,0,0,0,0,0,0,0,22,5,17
1527,23,2001,0,0,0,0,0,0,2,7,0,14
4960,14,2009,0,0,0,0,0,0,0,4,0,0
4979,28,2006,1,1,0,0,1,0,28,0,0,3
21,5,2008,0,0,0,0,0,0,0,0,0,0
1082,35,2001,5,3,1,0,1,1,5,79,0,10
7208,16,2006,0,0,0,0,0,0,0,5,0,5
2811,28,2009,0,4,7,4,0,1,0,5,0,0
2057,6,2010,0,0,0,0,0,0,0,0,0,0
7592,23,2009,0,3,0,1,1,0,1,13,0,23
5645,33,2011,1,1,0,0,0,0,12,17,9,0
2140,37,2008,0,0,0,0,0,0,0,0,0,0
7458,14,2002,0,1,0,0,0,0,0,9,0,2
4501,30,2001,0,0,0,0,0,0,0,0,0,0
5849,29,2007,1,0,0,0,0,0,0,0,24,0
8505,22,2004,4,17,5,0,3,3,46,0,0,428
8967,33,2009,0,1,0,0,0,0,0,58,0,0
8453,22,2006,0,7,2,0,1,0,11,1,0,26
5582,18,2008,0,0,0,0,0,0,0,0,0,0
1015,35,2002,6,5,1,0,0,0,2,59,0,59
7964,31,2012,0,4,0,0,0,1,3,1,0,126
3719,8,2007,1,2,0,0,0,0,10,20,0,7
8542,4,2007,0,0,0,0,0,0,0,0,0,0
4595,18,2012,0,0,0,0,0,0,27,62,0,35
3648,35,2009,2,6,2,0,0,1,13,2,0,73
7893,19,2009,0,0,0,0,0,0,0,25,0,2
1435,26,2004,0,0,0,0,0,0,0,0,0,0
6765,8,2004,15,7,3,0,2,1,1,11,0,146
5971,14,2013,1,1,0,0,0,0,3,2,0,19
5657,17,2008,0,0,0,0,0,0,0,0,0,0
2636,37,2009,0,0,0,0,0,0,0,0,0,0
5626,18,2002,0,0,0,0,0,0,0,1,0,1
8788,20,2013,0,3,0,0,0,0,5,2,0,18
8058,3,2005,1,2,3,0,0,0,56,11,5,29
8043,5,2011,0,0,0,0,0,0,0,0,0,0
233,35,2010,5,17,13,0,1,1,9,111,0,75
8746,6,2005,0,0,0,0,0,0,0,3,0,0
8728,34,2006,0,0,0,0,0,0,0,0,0,0
2247,6,2006,0,0,0,0,0,0,1,6,0,6
3632,16,2011,0,0,0,0,0,0,0,7,0,0
7685,6,2002,1,1,0,0,0,1,5,33,0,11
4191,35,2008,1,1,0,0,0,0,0,29,0,0
8661,5,2006,0,0,0,0,0,0,0,0,0,8
4289,8,2008,0,2,0,0,0,1,2,0,0,16
2948,14,2013,1,1,2,0,0,1,3,14,0,10
5686,20,2004,2,49,0,0,2,1,106,162,3,113
5804,33,2010,0,0,0,0,0,0,4,23,0,0
5225,3,2005,0,2,0,0,0,0,7,142,2,178
8060,23,2004,0,0,0,0,0,1,2,14,0,12
9488,31,2012,0,1,0,0,0,0,19,7,0,19
3649,3,2011,2,2,0,0,0,0,3,28,0,35
5008,15,2003,2,4,0,0,0,0,4,1,0,5
4482,20,2012,0,6,0,0,0,1,23,4,0,17
9833,12,2012,0,0,0,0,0,0,0,3,0,0
536,23,2008,1,3,1,0,0,0,7,9,1,16
2635,16,2012,0,0,0,0,0,0,0,0,0,0
6348,6,2013,2,9,0,0,0,3,0,111,0,0
5962,36,2008,0,0,0,0,0,0,0,3,0,0
9554,31,2004,3,4,2,0,0,0,93,4,0,10
8599,31,2002,2,2,5,0,0,0,17,1,0,49
6411,26,2003,0,0,0,0,0,0,0,0,0,0
4796,35,2002,5,2,1,0,0,2,33,44,0,0
4472,17,2008,0,0,0,0,0,0,0,0,0,0
753,30,2010,0,0,0,0,0,0,0,0,0,0
9229,6,2002,0,0,0,0,0,0,11,11,0,0
1524,15,2003,0,0,0,0,0,1,3,5,0,9
763,15,2003,2,1,0,0,0,0,0,0,0,1
6453,20,2009,0,7,0,0,0,0,20,4,0,19
8489,5,2001,0,0,0,0,0,0,0,0,0,0
6219,14,2002,0,0,2,0,0,0,1,2,0,7
318,6,2012,27,39,0,0,0,47,191,4436,0,81
5454,14,2006,2,0,3,1,0,0,6,24,0,6
3539,15,2012,19,67,27,0,3,4,15,15,0,102
1258,15,2010,0,2,0,0,0,0,0,0,0,2
3456,6,2012,1,1,0,0,0,1,1,82,0,0
6649,37,2007,0,0,0,0,0,0,0,0,0,0
8230,31,2001,6,8,1,0,0,0,25,3,0,100
2992,8,2004,1,3,0,0,0,0,0,7,0,3
4020,17,2013,0,0,0,0,0,0,0,0,0,0
5255,20,2003,0,0,0,0,0,0,0,0,0,0
6245,34,2004,0,0,0,0,0,0,0,0,0,0
2582,35,2004,4,5,0,0,0,3,1,0,0,21
3625,3,2005,3,1,0,0,0,1,25,144,2,120
7680,20,2010,0,6,1,0,0,0,27,3,0,20
3921,3,2012,5,10,0,0,0,0,19,8,0,75
8550,22,2006,1,17,1,0,0,0,20,0,0,111
5447,24,2006,0,0,0,0,0,0,0,0,0,0
1238,17,2009,0,0,0,0,0,0,0,0,0,0
3465,31,2007,2,4,0,0,0,0,2,3,0,53
6637,14,2001,0,1,0,0,0,0,3,24,0,45
2665,33,2002,0,2,0,0,0,0,1,58,0,4
2600,5,2013,0,0,0,0,0,0,0,0,0,0
1013,17,2007,0,0,0,0,0,0,0,0,0,0
3603,22,2003,1,2,0,0,0,1,14,10,0,10
3097,35,2001,6,1,2,1,3,2,6,6,0,124
4415,33,2010,0,0,0,0,0,0,0,103,0,0
8123,23,2006,0,3,0,1,0,0,0,3,0,6
6828,3,2004,1,0,0,0,0,0,0,6,14,0
8014,31,2013,5,12,0,0,0,2,10,2,0,234
324,22,2003,2,10,0,0,0,0,9,0,0,27
6338,23,2006,0,0,0,0,0,0,0,6,1,0
5434,31,2004,1,8,0,0,0,4,7,1,0,176
907,12,2009,0,0,0,0,0,0,0,3,0,0
9440,17,2005,0,0,0,0,0,0,0,0,0,0
989,12,2005,0,0,0,0,0,0,0,1,0,0
3198,31,2007,1,0,0,0,0,0,0,0,0,32
7115,33,2009,5,1,0,0,0,1,12,0,0,45
9144,24,2002,0,0,0,0,0,0,0,0,0,0
2589,20,2010,0,2,0,0,0,0,7,1,0,26
4530,23,2004,0,0,0,0,0,3,0,0,0,10
881,3,2003,0,0,0,0,0,0,0,8,35,0
8286,20,2013,0,4,0,0,0,0,5,0,0,7
8904,28,2002,0,4,0,0,0,0,9,53,0,40
5550,19,2007,0,0,0,0,0,0,0,10,0,0
6048,22,2007,0,2,0,0,0,0,5,0,0,32
4848,18,2005,0,0,0,0,0,0,2,1,1,5
4266,28,2006,0,1,2,0,0,1,0,41,0,0
1159,37,2012,0,0,0,0,0,0,0,0,0,0
2767,22,2005,6,7,0,0,0,1,8,0,0,71
2427,37,2002,0,0,0,0,0,0,0,0,0,0
8663,22,2004,1,2,0,0,0,0,2,0,0,17
9338,17,2008,0,0,0,0,0,0,0,0,0,0
6844,35,2001,1,1,0,0,0,1,0,56,0,0
5386,23,2013,0,1,1,0,0,0,1,4,0,7
7044,20,2007,0,2,0,0,1,0,24,5,0,8
2049,26,2003,0,0,0,0,0,0,0,0,0,0
8973,35,2006,2,1,0,0,0,0,0,13,0,8
1753,8,2001,3,9,3,0,0,0,56,87,0,0
814,6,2002,0,5,0,0,0,0,2,0,0,0
3740,17,2003,0,0,0,0,0,0,0,0,0,0
4800,22,2012,4,15,4,0,0,0,2,0,0,57
1947,15,2008,1,4,0,0,0,0,4,7,0,7
1370,6,2003,0,0,0,0,0,0,0,62,0,0
4649,27,2012,0,0,0,0,0,0,0,0,0,0
5635,20,2013,0,5,1,0,0,0,22,2,0,23
3802,28,2008,0,0,0,0,0,0,0,0,0,0
9382,3,2009,0,0,0,0,1,0,1,51,0,0
1611,28,2010,0,2,0,0,0,0,2,11,0,0
6611,35,2001,2,0,3,0,0,4,25,58,0,16
5700,6,2002,1,2,0,0,0,1,23,47,8,22
7910,22,2004,1,5,3,0,0,0,2,18,0,18
1730,6,2012,2,3,0,0,0,4,19,121,0,0
5357,14,2009,0,0,0,0,0,0,0,0,0,0
4554,23,2009,0,3,0,0,1,1,1,7,0,14
2993,4,2003,0,0,0,0,0,0,0,0,0,0
3862,32,2010,0,0,0,0,0,0,0,0,0,0
9041,30,2002,0,0,0,0,0,0,0,7,0,10
5788,7,2007,0,0,0,0,0,0,0,0,0,0
5634,37,2002,0,0,0,0,0,0,0,0,0,0
440,30,2004,0,0,0,0,0,0,1,4,0,5
3388,33,2009,0,0,0,0,0,0,0,7,0,0
4785,35,2013,2,4,0,0,0,0,0,57,0,0
4719,3,2010,1,1,0,0,0,0,8,0,0,29
6347,5,2008,0,0,0,0,0,0,0,0,0,0
2687,28,2002,0,0,0,0,0,0,0,0,0,0
9364,20,2012,1,99,2,0,0,5,288,67,0,348
952,22,2004,3,0,0,0,0,0,1,1,0,79
1400,23,2006,0,0,0,0,0,0,0,3,0,1
3317,13,2007,0,0,0,0,0,0,0,0,0,0
1455,31,2007,2,3,0,0,0,2,0,0,0,105
712,3,2002,0,3,1,0,0,0,20,14,2,47
1863,28,2009,0,0,0,0,0,0,0,0,0,0
991,27,2011,0,0,0,0,0,0,0,0,0,0
5982,28,2008,0,0,0,0,0,0,0,5,0,5
8715,37,2010,0,0,0,0,0,0,0,1,0,1
4953,5,2013,0,0,0,0,0,0,0,0,0,0
5147,19,2010,0,0,0,0,0,0,0,23,0,0
5853,8,2009,0,2,0,0,0,0,0,0,0,4
5551,6,2012,1,1,0,0,0,3,7,169,0,0
9400,6,2002,9,3,0,2,4,0,0,22,0,0
1095,22,2012,6,4,0,0,0,0,3,0,0,68
1076,35,2011,3,8,2,0,0,1,7,27,0,46
344,22,2001,3,7,2,0,2,2,18,0,0,170
1423,25,2001,0,0,0,0,0,0,0,0,0,0
803,23,2010,2,4,1,0,1,0,2,16,0,14
105,31,2013,0,1,0,0,0,0,0,1,0,128
1825,35,2010,5,5,2,0,0,0,2,99,0,0
4099,31,2009,6,15,7,0,0,0,26,3,0,266
9253,16,2001,0,0,0,0,0,0,0,0,0,0
7264,14,2011,0,1,2,0,0,0,3,25,0,11
3246,18,2013,0,0,0,0,0,0,0,16,0,0
3686,23,2001,0,1,0,0,0,0,0,3,2,7
7978,36,2009,0,0,0,0,0,0,0,5,0,0
2637,23,2004,0,0,1,0,0,0,0,1,0,4
4169,6,2005,0,0,1,0,0,0,0,5,0,5
527,36,2006,0,0,0,0,0,0,0,1,0,0
3090,6,2008,0,1,0,0,0,0,14,15,0,0
7527,37,2010,0,0,0,0,0,0,0,0,0,0
1073,22,2012,0,5,2,0,0,1,0,0,0,15
8421,22,2013,1,7,0,0,0,0,7,0,0,18
3017,33,2012,8,0,0,0,0,0,9,23,0,0
9411,23,2006,0,1,0,2,0,0,1,13,0,20
8966,24,2011,0,0,0,0,0,0,0,0,0,0
8625,33,2006,0,0,0,0,0,0,0,0,0,0
5430,23,2008,0,0,0,1,0,0,0,0,0,0
9143,8,2004,0,1,0,0,0,0,6,15,0,6
1017,6,2011,0,0,0,0,0,0,37,50,0,13
2485,35,2001,13,16,0,2,4,3,16,207,0,12
4856,3,2006,1,2,0,0,0,0,35,39,1,25
351,33,2003,0,0,0,0,0,0,3,22,0,1
6932,15,2011,1,0,1,0,0,0,4,5,0,5
8719,35,2011,2,4,6,0,0,0,7,0,0,94
5438,27,2006,0,0,0,0,0,0,0,0,0,0
6565,6,2007,0,0,0,0,0,2,4,11,0,5
805,23,2006,0,3,0,0,0,1,1,3,2,9
7393,3,2004,0,0,0,0,0,0,0,1,0,0
5300,6,2007,0,0,0,0,0,0,1,46,0,45
6156,33,2009,5,0,1,0,0,0,0,63,0,0
7178,22,2009,6,6,1,0,0,1,13,0,0,37
102,16,2001,1,4,0,0,0,0,0,3,0,9
7937,19,2013,0,0,0,0,0,0,0,38,0,0
4715,33,2004,2,1,0,0,0,0,0,24,0,0
8887,3,2006,0,0,0,0,0,0,0,0,0,0
6436,35,2007,9,20,8,1,0,1,8,45,0,97
614,28,2002,0,0,0,0,0,0,1,2,0,0
8842,20,2009,2,6,0,0,0,1,6,3,0,25
7053,20,2009,0,2,0,0,0,0,3,0,0,2
6017,12,2003,1,0,0,0,0,0,0,12,0,0
9603,31,2007,3,13,0,0,0,5,4,11,0,216
2963,6,2006,1,3,0,0,0,0,0,6,0,0
8234,5,2005,0,0,0,0,0,2,10,0,0,25
8536,19,2008,2,0,1,0,0,0,1,30,0,28
7148,31,2003,1,1,1,0,0,1,34,8,0,1
3034,5,2004,0,0,0,0,0,0,0,0,0,0
8073,6,2006,0,0,0,0,0,0,0,15,0,0
8926,24,2001,0,0,0,0,0,0,0,0,0,0
4489,17,2013,0,0,0,0,0,0,0,0,0,0
5912,3,2011,0,4,0,0,0,3,7,6,0,34
5904,23,2011,1,2,0,0,0,0,3,7,0,6
2907,31,2009,2,4,4,0,0,0,4,4,0,84
165,8,2004,2,21,4,0,2,2,37,78,0,78
8851,23,2003,0,3,1,0,0,0,1,6,0,17
7792,26,2001,0,0,0,0,0,0,0,0,0,0
4418,22,2006,8,13,1,0,0,2,13,0,0,135
2030,37,2009,0,0,0,0,0,0,0,0,0,0
7608,30,2011,0,0,0,0,0,0,0,1,0,0
5608,35,2001,6,5,2,0,0,0,0,49,0,3
8936,17,2012,0,0,0,0,0,0,0,0,0,0
9418,35,2012,2,6,4,0,0,0,5,170,0,2
5344,35,2013,1,2,8,0,1,0,1,0,0,36
6225,23,2011,0,3,0,0,0,2,8,19,0,26
4718,19,2004,2,1,0,3,0,2,8,39,0,23
5216,28,2011,0,0,0,0,0,0,0,7,0,0
9627,20,2002,0,5,0,0,0,0,5,41,0,26
8150,13,2006,0,0,0,0,0,0,0,4,0,0
2576,9,2007,0,0,0,0,0,0,0,0,0,0
470,6,2012,2,3,0,0,0,6,3,72,0,0
3664,35,2009,1,7,1,0,0,0,3,76,0,35
2240,31,2013,2,5,0,0,0,0,0,0,0,116
671,18,2002,0,0,0,0,0,0,1,2,0,1
6356,3,2003,33,79,27,1,15,4,615,1234,165,1386
5449,27,2001,0,0,0,0,0,0,0,0,0,0
8950,13,2011,0,0,0,0,0,0,0,2,0,2
8098,26,2009,0,0,0,0,0,0,0,0,0,0
3883,17,2004,0,0,0,0,0,0,0,0,2,0
852,37,2002,0,0,0,0,0,0,0,0,0,0
4290,22,2006,2,15,5,0,0,0,41,0,0,358
6335,6,2011,0,0,3,0,0,0,4,35,0,0
694,23,2008,0,0,0,0,0,0,8,14,0,9
6059,6,2011,0,0,0,0,0,0,8,30,0,0
935,37,2013,0,0,0,0,0,0,0,5,0,2
3159,17,2013,0,0,0,0,0,0,0,0,0,0
9055,22,2008,1,1,0,0,0,0,0,0,0,8
7572,37,2008,0,0,0,0,0,0,1,2,0,1
7602,22,2007,0,5,1,0,0,0,0,23,0,17
8228,15,2004,0,0,0,0,0,0,0,0,0,0
8310,5,2008,0,0,0,0,0,0,0,0,0,0
1959,17,2009,0,0,0,0,0,0,0,0,0,0
4668,3,2005,0,1,0,0,0,0,1,33,0,0
9672,35,2001,15,28,6,0,7,10,10,54,0,265
8916,5,2006,0,0,0,0,0,3,0,0,0,0
2335,18,2004,0,0,0,0,0,0,1,2,0,1
6838,4,2012,0,0,0,0,0,0,0,0,0,0
2658,23,2009,0,1,0,0,0,0,1,4,0,5
2839,25,2005,0,0,0,0,0,0,0,0,0,0
9096,37,2002,0,0,0,0,0,0,0,0,0,0
8707,17,2011,0,0,0,0,0,0,0,0,0,0
4894,6,2002,0,0,0,0,0,0,0,1,1,0
3899,17,2008,0,0,0,0,0,0,0,0,0,0
4724,30,2006,3,11,1,0,0,0,5,99,0,65
482,12,2013,0,0,0,0,0,0,0,0,0,0
4439,4,2007,0,0,0,0,0,0,0,0,0,0
4331,23,2001,0,3,0,0,0,0,0,4,0,14
7649,30,2008,0,0,0,0,0,0,0,3,0,3
60,11,2001,0,0,0,0,0,0,0,0,0,0
325,35,2007,4,1,2,0,0,0,0,0,0,7
7014,30,2003,0,0,0,0,0,0,2,7,1,10
7903,6,2012,1,0,0,0,0,0,1,63,0,0
8324,12,2006,0,0,0,0,0,0,0,1,0,0
1644,12,2012,0,0,0,0,0,0,0,38,0,6
9597,14,2013,1,3,1,0,1,1,23,25,0,3
9182,31,2001,1,7,0,0,1,2,4,79,0,0
3356,14,2007,2,4,0,0,1,0,17,11,0,33
5687,27,2007,0,0,0,0,0,0,0,0,0,0
2513,31,2009,0,0,0,0,0,0,0,0,0,34
8330,22,2004,4,9,2,0,0,0,24,4,0,92
8304,31,2003,0,10,1,0,0,1,4,27,0,39
4808,6,2010,0,0,0,0,0,0,0,42,0,0
8621,18,2012,0,0,0,0,0,0,0,3,0,0
4410,12,2003,0,0,0,0,0,0,0,2,0,0
3022,28,2007,0,2,0,0,0,0,2,20,0,0
3385,16,2013,0,0,0,0,0,0,0,13,0,13
4261,5,2003,0,0,0,0,0,0,0,0,0,0
7487,8,2008,7,55,0,0,0,3,16,2,0,301
4243,30,2001,0,1,0,0,0,0,0,0,0,3
3980,5,2005,0,2,4,0,6,2,36,0,0,15
5103,23,2011,0,2,0,2,0,0,1,7,0,7
423,20,2005,1,0,0,0,0,0,13,1,0,1
977,28,2009,0,1,1,0,0,0,7,19,0,10
3170,22,2006,1,2,0,0,0,0,8,0,0,13
6170,6,2004,0,0,0,0,0,0,0,0,0,0
2526,35,2013,3,4,3,0,0,0,1,0,0,59
2543,6,2002,0,0,0,0,0,0,1,0,3,0
3251,22,2009,1,1,1,0,0,0,20,0,0,9
5279,31,2011,0,3,0,0,0,0,111,2,0,0
1099,5,2003,0,2,1,0,1,0,0,0,0,2
5814,17,2012,0,0,0,0,0,0,0,0,0,0
4741,14,2006,0,5,2,2,2,1,22,3,0,58
7259,35,2003,7,3,1,0,1,0,1,0,0,7
